customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TenureGroup,AvgMonthlySpend,SupportServiceCount,actual_churn_flag,predicted_churn_flag,churn_probability,risk_segment,customer_value_proxy,intervention_urgency,retention_priority_score,priority_level,primary_reason,secondary_reason,reason_type,suggested_action,expected_mechanism,suggested_success_metric
2159-TURXX,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,95.55,0-12 Months,19.11,0,0,0,0.16947609407562045,Medium Risk,11.75,95.83,27.48,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
7764-BDPEE,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,60.65,0-12 Months,20.216666666666665,0,0,0,0.1642990345648509,Medium Risk,12.0,97.5,27.48,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
3675-EQOZA,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.65,93.55,0-12 Months,18.71,0,0,0,0.16521344326137768,Medium Risk,12.08,95.83,27.31,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
4946-EDSEW,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,180.3,0-12 Months,16.39090909090909,0,1,0,0.1779300919718792,Medium Risk,11.79,90.83,27.25,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0-12 Months,18.916666666666668,0,0,0,0.1675389581811901,Medium Risk,11.66,95.0,27.22,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
4396-KLSEH,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,63.0,0-12 Months,15.75,0,0,0,0.16324988068252122,Medium Risk,11.45,96.67,27.16,Priority 3,Tenure of 12 months or less,Electronic-check payment,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
9367-TCUYN,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,223.6,0-12 Months,18.633333333333333,0,0,0,0.17537121544241938,Medium Risk,12.51,90.0,27.15,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
9357-UJRUN,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,58.35,1346.9,13-24 Months,56.12083333333334,2,0,0,0.18179602185151297,Medium Risk,40.33,40.0,26.99,Priority 3,Electronic-check payment,No additional validated indicator,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
5975-BAICR,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,25-48 Months,60.791666666666664,2,0,0,0.17146885289693978,Medium Risk,48.14,30.0,26.82,Priority 3,No technical-support subscription,No additional validated indicator,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
3847-BAERP,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,247.0,0-12 Months,24.7,0,0,0,0.1629715535884289,Medium Risk,13.1,91.67,26.8,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
3694-GLTJM,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.65,92.05,0-12 Months,18.41,0,0,0,0.15821563301017202,Medium Risk,11.51,95.83,26.74,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
9289-LBQVU,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,4480.7,49-72 Months,70.0109375,2,0,0,0.15777067395208294,Medium Risk,64.88,6.67,26.69,Priority 3,No online-security subscription,No additional validated indicator,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
1264-FUHCX,Female,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),56.3,2780.6,49-72 Months,56.7469387755102,2,0,0,0.19434248452606093,Medium Risk,47.4,19.17,26.39,Priority 3,No online-security subscription,No additional validated indicator,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
5863-OOKCL,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,163.2,0-12 Months,16.32,0,0,0,0.16056616409718005,Medium Risk,11.47,91.67,26.25,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
6933-FHBZC,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,25-48 Months,59.73846153846154,2,0,0,0.17160168246546573,Medium Risk,40.22,38.33,26.1,Priority 3,No online-security subscription,No technical-support subscription,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
9025-ZRPVR,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,185.6,0-12 Months,20.62222222222222,0,1,0,0.15527586562625514,Medium Risk,11.65,92.5,26.1,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
1385-TQOZW,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,147.55,0-12 Months,16.394444444444446,0,0,0,0.1514093609905303,Medium Risk,12.27,92.5,26.03,Priority 3,Tenure of 12 months or less,Month-to-month contract,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
4830-FAXFM,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.1,439.2,13-24 Months,23.11578947368421,0,0,0,0.15660347010205872,Medium Risk,15.98,84.17,26.02,Priority 3,Month-to-month contract,Limited support-service adoption,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
4541-RMRLG,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,112.3,0-12 Months,16.04285714285714,0,1,0,0.1506203384964403,Medium Risk,11.4,94.17,26.01,Priority 3,Tenure of 12 months or less,Electronic-check payment,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
5025-GOOKI,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,13-24 Months,17.3825,0,0,0,0.1725832062535622,Medium Risk,12.55,83.33,25.99,Priority 3,Month-to-month contract,Limited support-service adoption,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
2541-YGPKE,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,25-48 Months,65.79404761904762,2,0,0,0.153539988522009,Medium Risk,51.43,25.0,25.82,Priority 3,Elevated model probability,No additional validated indicator,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
2171-UDMFD,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,674.55,25-48 Months,21.0796875,0,0,0,0.18465879574553534,Medium Risk,14.73,73.33,25.76,Priority 3,Month-to-month contract,Limited support-service adoption,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
8457-XIGKN,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,13-24 Months,17.807499999999997,0,0,0,0.1663817970418824,Medium Risk,12.99,83.33,25.73,Priority 3,Month-to-month contract,Limited support-service adoption,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
1265-HVPZB,Male,0,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),66.4,3958.2,49-72 Months,67.08813559322033,3,0,0,0.1505397264834882,Medium Risk,59.79,10.83,25.6,Priority 3,No technical-support subscription,No additional validated indicator,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
5446-DKWYW,Female,1,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,49-72 Months,65.00081967213114,1,0,0,0.15044210877084618,Medium Risk,59.16,9.17,25.19,Priority 3,Electronic-check payment,No online-security subscription,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
9906-NHHVC,Female,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,49-72 Months,54.121538461538464,2,0,0,0.19317675609292917,Medium Risk,50.06,5.83,24.98,Priority 3,No online-security subscription,No technical-support subscription,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
0743-HRVFF,Female,0,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,49-72 Months,56.84215686274509,2,0,0,0.16692855872144985,Medium Risk,47.99,17.5,24.64,Priority 3,Electronic-check payment,No online-security subscription,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
0373-AIVNJ,Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,39.55,373.0,0-12 Months,41.44444444444444,3,0,0,0.1609656989358516,Medium Risk,24.24,52.5,23.59,Priority 3,Tenure of 12 months or less,No technical-support subscription,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
8727-XDPUD,Male,0,No,No,37,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),35.8,1316.9,25-48 Months,35.5918918918919,0,0,0,0.19458105764108638,Medium Risk,27.55,29.17,22.94,Priority 3,No online-security subscription,No technical-support subscription,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
5857-XRECV,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,0-12 Months,19.125,0,0,0,0.17953349347578315,Medium Risk,11.68,58.33,22.44,Priority 3,Tenure of 12 months or less,Limited support-service adoption,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
6967-PEJLL,Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,40.2,1525.35,25-48 Months,41.225675675675674,3,0,0,0.15866275841843758,Medium Risk,31.21,29.17,21.7,Priority 3,Electronic-check payment,No additional validated indicator,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
2239-CFOUJ,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,20.4,0-12 Months,20.4,0,0,0,0.15384195312912588,Medium Risk,11.52,59.17,20.99,Priority 3,Tenure of 12 months or less,Limited support-service adoption,Observed risk indicators,Targeted retention email,Use a lower-cost channel to test engagement before direct outreach.,Email engagement and 90-day retained rate
